0
0
0
0
2630293,66721043
2630621,43372097
2630949,2002315
2667898,06674204
2631609,34968319
2705179,31619373
2705516,31556549
2705853,31493725
2742811,41430902
2779774,13011139
2780120,36234438
2817087,69457737
2817438,54324098
2817789,39190458
2854761,34056819
2855116,8056624
2892093,37075662
2892453,45228145
2929434,63380629
2929799,33176173
3003406,22971718
2967159,06053385
2967528,37491991
3004518,78930597
3041513,82012264
3041892,36736992
3042270,91461721
3079270,5618645
3079653,72554239
3116657,9892203
3117045,76932881
3154054,64943732
3191068,14597645
3191465,15894619
3191862,17191593
3228880,18488567
3229281,81427342
3229683,44366116
3266706,17304891
3303733,51886727
3304144,38111625
3304555,24336522
3341587,2056142
3342002,68429379
3379039,26297338
3416080,45808358
3416505,1696244
3416929,88116521
3453975,69270603
3454405,02067746
3491455,44864889
3528510,49305093
3528949,05388359
3529387,61471624
3566447,2755489
3603511,55281217
3603959,34650606
3604407,14019994
3641476,03389382
3678549,54401832
3679006,57057343
3716084,69712854
3716546,34011427
3753629,08309999
3754095,34251633
3754561,60193267
3791648,86134901
3792119,73718335
3829211,7130177
3866308,30528266
3866788,41397823
3903889,62267381
3904374,34779999
3941480,17292618
3978590,61448298
3979084,5724704
3979578,53045781
4016693,58844522
4017192,16286325
4054311,83728128
4091436,12812992
4091943,93540918
4129072,84268843
4166206,3663983
4203344,50653878
4203866,16310988
4204387,81968097
4241530,57625207
4278677,94925378
4279208,8386861
4316360,82811842
4316896,33398136
4354052,9398443
4354593,06213785
4391754,2844314
4428920,02315556
4429469,37829773
4430018,7334399
4467189,18858208
4504364,26015486
4504922,84815826
4542102,53616166
4542665,74059567
4579850,04502968
4617038,96589431
4617611,40318955
4654804,94048479
4655381,99421064
4692580,14793649
4729782,91809296
4730369,20468004
4767576,59126712
4804788,59428482
4805384,11373312
4842600,73318143
4879821,96906035
4880426,72136989
4917652,57367942
4954883,04241957
4955497,02759033
4992732,01276109
4993350,61434986
5030590,31593863
5031213,53395802
5068457,8519774
5105706,7864274
5106339,23730801
5143592,78818862
5180850,95549984
5181492,63924168
5218755,42298352
5256022,82315597
5256673,73975903
5330566,8563621
5331227,00582639
5368508,25529068
5369173,02118559
5406458,88708049
5443749,36940601
5444423,36816214
5481718,46691828
5519018,18210502
5519701,41372238
5557005,74533974
5594314,69338772
5631628,15786631
5632325,2387629
5669643,4196595
5706966,2169867
5707672,53074453
5744999,94450235
5782331,97469078
5783047,52130983
5820384,16792888
5857725,43097855
5858450,21045882
5932417,1899391
5969772,3022806
5970510,93105272
6007870,65982484
6008613,90502757
6045978,2502303
6083347,21186364
6120720,7899276
6121477,88442217
6158856,07891674
6196238,78984193
6233626,21718512
6234397,16095893
6271789,20473274
6309185,86493716
6309966,04157219
6347367,31820722
6384773,21127287
6458804,82076913
6459603,46312662
6533644,30548411
6534452,18070283
6571881,15592154
6609314,74757087
6646752,95565081
6647574,68016137
6685017,50467193
6722464,9456131
6759917,00298488
6797373,67678728
6834834,86702029
6835679,67367131
6873145,58032233
6910616,10340396
6948091,2429162
6948949,89885906
6986429,65480192
7023914,02717539
7061403,01597948
7098896,62121418
7136394,84287949
7173897,68097542
7174784,03550196
7212291,4900285
7249803,56098566
7287320,24837343
7324841,55219181
7362367,4724408
7399897,90912041
7400811,96221803
7474968,21531564
7475891,50127449
7513435,88723333
7550984,88962279
7588538,50844286
7626096,74369355
7627038,49537484
7664601,34705614
7702168,81516805
7739740,89971058
7777317,60068372
7814898,91808747
7852484,85192184
7890075,40218682
7927670,56888241
7928649,25200862
7966249,03513482
8003853,43469165
8078083,45067908
8079080,59951513
8116698,84835119
8154321,71361786
8191949,19531514
8229581,29344304
8230596,90800155
8304854,72256006
8342500,66997979
8380151,23383014
8381185,31411111
8418840,49439207
8493121,39110365
8494169,32067646
8531838,35024926
8569511,99625268
8607190,15868671
8644873,03753876
8682560,53282141
8720252,64453468
8757949,37267855
8795650,71725305
8833356,67825816
8871067,25569388
8908782,44956022
8946502,25985716
8984226,68658473
9021955,72974291
9059689,38933169
9097427,6653511
9135170,55780111
9172918,06668174
9247291,19199299
9248431,45015285
9286192,80831272
9323958,7829032
9398350,47392429
9399509,19780661
9437289,02168893
9475073,46200186
9512862,51874541
9587277,29191957
9625080,19795496
9662887,72042096
9664078,75931758
9738511,99821419
9776333,36997203
9814159,25816049
9851989,86276695
9889825,08380403
9927664,92127172
10002130,47517
10003363,0619296
10041216,7486891
10115696,1518792
10153563,6879306
10191435,8404126
10229312,6093252
10267193,9946684
10305079,9964422
10342970,6146467
10380865,8492817
10455386,7003474
10493295,7842617
10531209,4846066
10569127,8013821
10607050,7345882
10644978,284225
10682910,4502923
10757468,3327903
10795414,3481495
10833364,9799393
10871320,2281597
10909280,0928108
10983865,6738924
10985218,2878353
11096434,1017782
11097800,5650003
11135788,1282224
11173780,3078751
11211777,1039585
11286399,6164724
11324410,2618476
11399046,6236534
11437071,1183204
11475100,2294181
11513133,9569463
11551172,3009052
11589215,2612947
11663883,8381148
11701940,6477835
11740002,0738828
11778068,1164127
11816138,7753733
11854214,0507645
11965536,1425862
11967008,7836999
12005102,5248135
12079821,9823577
12117929,5727632
12156041,7795992
12194158,6028659
12232279,9425632
12307027,0986786
12345162,3876551
12383302,2930622
12458067,9149
12496221,669599
12534380,0407286
12572543,0282888
12647331,7322797
12685508,5691317
12760311,1224144
12761880,7085583
12836692,4947022
12911513,4137073
12949722,5655611
12987936,3338454
13026154,7185604
13064377,719706
13102605,3372822
13177458,671289
13215700,1381571
13290567,3214557
13365443,7376156
13367087,1866367
13441972,7356578
13480246,5175276
13518524,9158279
13593429,0305589
13631721,2781511
13670018,1421739
13708319,6226273
13783246,8195113
13858183,2492566
13896507,8118631
13971458,0909002
14009796,5027985
14048139,5311274
14086487,075887
14124839,3370645
14163196,2146727
14238178,8087115
14313170,6356115
14351550,5953727
14426556,2715646
14464950,0806177
14503348,5061014
14578372,6480157
14616784,9227912
14691822,8139974
14730248,9380521
14768679,6785375
14843736,1354535
14882180,7252307
14957251,0314386
14995709,4705077
15070793,6260073
15109265,9143682
15184363,9191598
15222850,0568125
15297961,8108959
15336461,7978278
15411587,5011904
15413480,2374143
15525236,2736381
15600385,0591538
15638921,9775306
15714084,6123382
15752635,3800069
15791190,7641062
15866371,7646362
15941562,0980148
15980140,5642546
16055344,746925
16130558,1624567
16205780,8108495
16281012,6921036
16319632,706219
16358257,3367649
16433507,6837415
16472146,1635792
16547410,2598476
16622683,6889647
16697966,3509429
16736637,1457824
16811933,6570525
16813997,2011838
16925924,0453151
17001243,6387383
17039951,3650226
17115284,7077376
17190627,3833013
17229358,1917261
17304714,7165816
17380080,4742983
17455455,4648762
17530839,6883153
17569612,0446157
17645010,1173467
17720417,3229389
17759212,7613797
17834633,9162511
17910064,3039838
17985503,9245777
18060952,7780328
18099789,7643492
18175252,4670961
18214103,3027043
18326200,8547431
18328449,0560612
18440560,5573792
18516064,8079891
18591578,2914602
18667101,0077926
18742632,9569861
18818174,1390409
18893724,5539569
18932663,0017342
19008227,2659294
19083800,7629859
19159383,4929036
19234975,4556826
19310576,6513227
19349565,9798241
19461802,1247561
19537430,91898
19576447,9460524
19652090,6895555
19727742,6659198
19803403,8751453
19915695,4172321
19954758,6086107
20030447,5164199
20069524,5570903
20181848,3141914
20220943,8205717
20333286,1433826
20372400,1154853
20484760,9040187
20560514,4418439
20636277,2125303
20675428,116078
20751204,6360563
20826990,4888831
20939406,6745713
21015215,6095512
21127654,8773924
21166865,7945254
21206081,3280891
21318543,6780833
21394398,6773694
21470263,0095041
21546136,5745001
21622019,3723572
21697911,4030756
21773812,6666552
21849723,1630961
21925642,7923982
22001571,7545489
22077509,9495608
22153457,3774339
22266035,1381683
22305384,5481945
22417980,7746514
22457348,6504001
22569963,2425793
22645970,6840379
22721987,3583576
22798013,2655386
22874048,4055808
22986713,8784842
23026151,0006795
23138834,8393054
23214911,5272105
23290997,4479769
23367092,6016044
23516439,1880932
23555940,9403045
23668689,5089464
23708209,7268801
23820976,6612444
23897136,444888
23973305,4613928
24086104,8107588
24162296,9094166
24238498,2409357
24314708,805316
24390928,5025576
24503778,6326477
24580021,5120297
24692894,724273
24769160,685808
24845435,8802043
24921720,3074618
24998013,8675806
25110937,860548
25187254,6028072
25300201,6779276
25376541,5023399
25489511,6596134
25565874,4661787
25642246,6055927
25718627,9778679
25831639,6830043
25944665,2374326
26021083,5411527
26134132,177734
26210573,4636072
26287024,082329
26400105,033912
26476578,7347869
26589682,768523
26666179,5515509
26742685,5674401
26855821,8161904
26932350,9142201
27045510,3451109
27158683,6252936
27235249,6547681
27348446,0171039
27425035,0287315
27538254,4732077
27614866,6669757
27728109,193605
27804744,4695262
27918010,0783085
27994668,3363827
28107957,0273055
28184638,4675202
28297950,2405961
28411275,8629638
28524615,3346234
28601347,5555748
28678088,9093874
28791460,6960486
28904846,3320017
28981624,7172467
29095033,4353528
29208455,9027508
29285271,2194281
29398716,8689666
29475555,2677969
29589023,9994884
29702506,5804718
29779381,910747
29892887,4738834
30006406,9862991
30083319,2480066
30233482,9425754
30310422,9028666
30423993,096019
30500956,1384507
30614549,5137436
30764777,8383283
30878403,5286355
30955421,9682345
31069070,6406947
31182733,2624342
31259788,6334656
31410095,4373581
31487178,5069731
31600891,9094494
31714619,0612174
31791739,0622648
31905489,3961733
32019253,5793737
32133031,6118659
32246823,49365
32360629,1247259
32474448,705081
32588282,134728
32702129,4136668
32815990,5418975
32929865,41942
33007133,1462217
33121031,2058847
33271564,2148395
33348873,4895167
33462813,0970552
33576766,4538856
33690733,7599951
33841336,0153965
33955335,6365204
34069349,0069361
34146755,226631
34297412,8791872
34411467,8974658
34525536,7650362
34639619,4818985
34753715,9480527
34904447,463486
35018576,3446419
35132719,0750895
35246875,654829
35361045,9838604
35511851,362171
35626054,106204
35740270,6995289
35891122,2421456
35968749,9504848
36119629,1916726
36270526,8985828
36384821,9712155
36499130,7931401
36613453,5643439
36727790,1848395
36878761,7546269
36993130,6901369
37107513,4749386
37258531,1090322
37372946,2088357
37523996,2579309
37638443,6727487
37752904,8368583
37904001,0502471
38018494,6293584
38133002,0577615
38284144,4354564
38398684,0788738
38549858,7715705
38664430,8299896
38815637,8377005
38930242,1111339
39044860,3338465
39196113,505851
39347385,1435779
39462054,1470273
39576736,8997685
39728054,701789
39879390,9695319
39994124,6029972
40108872,0857544
40260254,4178035
40448276,4155624
40599700,3954743
40714521,7411087
40829356,836035
40980826,9802405
41132315,5901684
41283822,6658188
41398727,0071917
41550266,3978438
41701824,2542183
41816779,4763153
41968369,6477041
42119978,1848154
42234984,1876366
42423246,2397496
42538289,1740156
42689966,9575735
42841663,3068412
42993378,1218314
43145111,4025441
43296863,0489792
43448633,2611241
43600421,9389915
43752229,0825814
43904054,5918937
44055898,6669159
44171140,1076605
44323016,4976969
44474911,2534558
44663445,6749246
44778760,9785464
44930711,2314601
45082679,8500962
45271288,1344422
45423298,4009412
45575327,1331627
45727374,2311067
45879439,8947605
46068145,1241367
46220252,2356661
46372377,9129052
46524522,0558668
46713305,7645509
46865491,3553881
47017695,5119351
47169918,1342045
47322159,2221964
47511039,7759108
47663322,4117656
47852244,6133429
47967947,6970732
48156906,7300954
48309267,845258
48498268,5261431
48650671,0891813
48803092,2179293
48992152,9123998
49144615,5890233
49333717,7313693
49486221,9558558
49675365,7460647
49827911,5184266
49980475,6565111
50206300,5603054
50358910,9626833
50548160,8307837
50700812,7810246
50890104,2969879
51116039,8951043
51232139,9917918
51421496,1377711
51610875,3659035
51763656,476189
51953077,2521843
52142521,1103326
52295366,8506341
52484852,2566454
52674360,7448097
52863892,3151271
53053446,8675976
53243024,6022086
53396004,3189726
53585623,5014591
53775265,866086
53964931,312866
54154619,7417991
54344331,3528726
54534066,0460992
54723823,7214789
54876983,478999
55103403,9022416
55329852,0240679
55483085,5444778
55709579,8305976
55862859,6153011
56052778,865727
56279342,3982934
56469312,5294435
56659305,6427467
56885943,0381903
57075987,0322175
57229432,9083979
57456139,5502881
57646252,790762
57836389,013389
58063169,5181564
58253356,6215075
58443566,7070116
58633799,9746563
58860677,424454
59087582,4728354
59277894,2197878
59504850,1488933
59695212,5765825
59922219,2864122
60149253,6948255
60339694,6018226
60566779,7909601
60757271,5786812
60984407,4485555
61211571,1170008
61402141,3840298
61629355,7332119
61819976,780965
62047241,9108712
62274534,8393485
62501855,4664095
62729203,6920541
62956579,7162699
63183983,4390693
63411414,7604524
63602252,7804065
63829734,9825137
64057244,7832047
64284782,3824667
64512347,5803123
64776561,6767291
64967565,8881601
65195214,1817442
65459511,3738994
65687219,6810689
65914955,7868095
66142719,5911337
66370510,9940416
66598330,1955206
66826177,0955833
67090672,6942296
67318579,6078777
67546514,1201094
67811097,5309122
68039092,1567293
68267114,3811301
68531785,504102
68759867,7420881
68987977,7786454
69216115,5137863
69480901,9475109
69745720,7962371
69973950,7599777
70238829,6222894
70467119,6996153
70732058,4755249
70997029,6664363
71225411,9723619
71490443,1768586
71755506,5963696
72020602,4308822
72249109,4804092
72514265,2285199
72779453,3916322
73044673,7697588
73309926,5628872
73575211,5710298
73803907,8941741
74069253,0159021
74334630,3526444
74636661,2043883
74902107,7875772
75167586,7857678
75433097,9989727
75698641,6271792
75927596,4704001
76229821,1122046
76495461,6854414
76797755,5736926
77063465,393376
77329207,4280737
77631602,9777732
77897414,2589175
78163257,9550635
78465754,9662239
78731667,9088165
78997613,0664234
79336832,839032
79602851,9595161
79868903,2950145
80171608,1455146
80437728,7274596
80740502,8244063
81043313,752798
81346161,7126219
81612425,4038907
81915342,6101612
82218296,6478767
82521287,7170244
82824315,617617
83127380,549642
83430482,3131118
83733621,108014
84036796,734361
84376630,4921404
84679884,5977953
85019796,8348825
85323129,4198452
85626499,0362402
85929905,4840801
86269969,9633523
86610076,0904875
86913602,5654981
87217166,0719411
87520766,409829
87861024,8791492
88201324,7963449
88505045,2614035
88845423,657907
89185843,7022735
89526305,1945154
89866808,3346203
90170731,8226007
90511313,4420134
90851936,5093017
91192601,1244528
91533307,3874669
91874055,0983565
92214844,457109
92555675,263737
92896547,7182279
93237461,6205944
93578417,0708238
93956035,2689161
94260457,3313145
94638158,6251452
94979284,8832821
95320452,7892819
95698283,2431572
96002917,6613261
96344210,2109272
96685544,2084039
97063540,9537434
97404962,6633892
97746426,0208978
98124551,926282
98429481,7959597
98807690,8970696
99149324,9624858
99491000,6757648
99796096,7369194
100137850,929506
100479646,569969
100821483,758294
101163362,594482
101505282,878546
101810623,710473
102152622,473844
102494662,885079
102800123,644189
103105621,434731
103411156,056718
103753348,810138
104058961,911433
104364612,04416
104670299,008332
104939401,903937
105245158,114556
105550951,356607
105820160,330103
106126022,818601
106358679,938543
106664607,057057
106933949,907016
107203325,171976
107472732,751951
107705551,44694
107975019,0405
108207897,749074
108477425,356219
108710364,178379
108943330,599122
109212945,918437
109409351,252766
109642400,869235
109875478,184288
110108583,097924
110305094,710132
110538250,504493
110734812,797437
110894777,172522
111091381,113329
111324629,136289
111484662,757821
111681335,945075
111878032,214482
112038130,366042
112198247,083312
112358382,266304
112555157,015019
112715333,645887
112838907,742464
113035737,888334
113159348,916356
113319594,793671
113479859,236695
113640142,145442
113800443,519911
113924142,160103
114047854,749574
114208202,288336
114331947,192822
114419084,846599
114579473,833237
114703260,285585
114827060,587225
114914253,638157
115038077,02195
115161914,255035
115249144,137411
115373004,452637
115460257,517154
115584140,914532
115671417,061203
115758702,440734
115845996,953127
115933300,798368
116020613,87647
116144557,287434
116231893,44769
116319238,840807
116369972,366785
116457331,609193
116544700,084463
116595456,592594
116682838,917144
116733609,374554
116821005,548395
116908410,955097
116995825,594661
117046628,367085
117097435,75594
117148247,761226
117235685,482943
117249890,237521
117337337,092098
117388172,179525
117439011,883382
117489856,203669
117540705,140387
117591558,693536
117605795,763116
117656653,932695
117744137,818705
117758388,737576
117809260,756447
117823516,291749
117874392,927051
117925274,178784
117939538,946947
117990424,81511
118004694,199704
118055584,684297
118069858,685322
118120753,786346
118135032,403801
118149311,021256
118163589,638711
118214489,356166
118228772,590051
118243055,823937
118293960,057822
118308247,908126
118322535,758429
118336823,608733
118314490,459037
118365394,692922
118379682,543226
118393970,393529
118408258,243833
118385925,094136
118400208,328022
118414491,561907
118428774,795793
118406436,929678
118420715,547133
118434994,164588
118412651,682043
118426925,683068
118441199,684092
118418852,585116
118433121,96971
118410770,254304
118425035,022467
118402678,69063
118416938,842362
118431198,994095
118408838,045827
118423093,581129
118400728,016431
118414978,935302
118392608,754174
118370233,956614
118384475,642624
118362096,228634
118376333,298214
118353949,267793
118368181,720942
118345793,074091
118323399,810809
118337623,031096
118315225,151384
118292822,655241
118307036,642667
118321250,630094
118298843,51752
118276431,888516
118290636,643093
118268220,297671
118282420,435818
118259999,473965
118237573,895682
118251764,800968
118229334,606254
118243520,895109
118221086,083964
118235267,756389
118212828,328813
118227005,384807
118204561,340801
118182112,680365
118196280,503498
118173827,226631
118187990,433333
118165532,540035
118143070,030307
118157224,004148
118134756,877988
118112285,135399
118126429,876379
118140574,617358
118118098,258338
118095617,382887
118109752,891018
118087267,299149
118101398,19085
118078907,98255
118093034,25782
118070539,43309
118084661,09193
118098782,750769
118076283,309608
118053779,252017
118067891,677995
118045383,003973
118022869,71352
118036972,906637
118051076,099754
118028558,192871
118006035,669557
118020129,629813
117997602,490068
118011691,833893
117989160,077718
117966623,705113
117980703,816076
117994783,92704
117972242,938004
117986318,432537
117963772,82707
117977843,705173
117955293,483275
117969359,744947
117946804,906619
117960866,55186
117938307,197102
117915743,125925
117929795,538318
117943847,95071
117921279,263103
117935327,059065
117912753,755027
117890175,834559
117904214,397659
117881631,86076
117895665,807431
117909699,754101
117887112,600771
117901141,931011
117841929,06125
117855949,158629
117869969,256007
117810747,153385
117861379,117903
117875394,59885
117852788,979798
117830178,744315
117844184,992402
117821570,140488
117835571,772144
117812952,3038
117790328,219026
117804320,61782
117781692,016615
117795679,798992
117773046,481368
117787029,647315
117801012,813261
117778374,879207
117792353,428722
117769710,878238
117783684,811322
117761037,644407
117775006,961062
117752355,177716
117693077,677939
117743654,245302
117757614,329095
117771574,412888
117748913,396681
117762868,864043
117703582,131406
117717528,365907
117694853,500408
117708795,118479
117722736,736549
117700057,25462
117713994,25626
117691310,1579
117668621,443109
117682549,211888
117696476,980666
117673783,649445
117651085,701793
117665004,237711
117678922,773628
117656220,209546
117670134,129033
117610805,94852
117661331,735158
117638619,938227
117652524,624865
117629808,211503
117643708,281711
117657608,351919
117634887,322126
117612161,675903
117626052,51325
117639943,350596
117617213,087942
117631099,308858
117608364,429774
117622246,034259
117636127,638744
117650009,24323
117590648,647715
117604521,019339
117581772,290963
117595640,046156
117572886,701349
117586749,840112
117563991,878875
117577850,401207
117555087,823539
117568941,729441
117546174,535342
117560023,824813
117537252,014284
117551096,687324
117564941,360365
117542165,033405
117519383,990027
117533219,430219
117547054,87041
117524269,210602
117538100,034363
117515309,758124
117565757,065455
117542966,789216
117520171,896546
117533993,487446
117511193,978346
117488389,852815
117502202,210854
117479393,468892
117493201,2105
117507008,952108
117520816,693716
117498003,335324
117475185,360501
117488983,869248
117466161,277995
117443334,070311
117457123,346197
117470912,622082
117448080,797968
117461865,457423
117439029,016878
117416187,959902
117429963,386496
117443738,813089
117420893,139683
117434663,949846
117411813,660009
117425579,853742
117402725,047474
117416486,624788
117393627,102103
117407384,062987
117421141,023871
117434897,984754
117412033,845638
117389165,090091
117402912,818114
117416660,546137
117393787,174159
117370909,185751
117384647,680913
117398386,176074
117375503,571235
117389237,449966
117329729,128697
117343453,774567
117357178,420436
117370903,066306
117348006,612175
117361726,641614
117338825,571053
117389162,084061
117366261,0135
117343355,326509
117357066,123086
117334155,819664
117347861,999811
117324947,079958
117338648,643675
117315729,107391
117329426,054677
117306502,001963
117320194,332831
117333886,663699
117310957,894566
117324645,609004
117301712,223441
117278774,221447
117292452,703024
117306131,1846
117283188,566176
117296862,431321
117310536,296466
117287589,061612
117301258,310327
117314927,559041
117291975,707756
117269019,24004
117282679,255894
117259718,171747
117273373,57117
117250407,870593
117264058,653586
117277709,436578
117254739,11957
117231764,186132
117245405,736263
117259047,286394
117236067,736525
117249704,670226
117226720,503926
117240352,821196
117217364,038466
117230991,739305
117207998,340145
117221621,424553
117235244,508962
117212246,493371
117225864,961349
117202862,429327
117216476,280887
117230090,132447
117207082,884007
117220692,119136
117197680,254265
117211284,872964
117188268,391663
117201868,393931
117178847,296199
117192442,682037
117206038,067875
117183012,353712
117196603,123119
117173572,792526
117187158,945502
117200745,098479
117177710,151455
117154670,588001
117168247,508116
117145203,328231
117158775,631916
117135726,8356
117149294,522854
117162862,210108
117139808,797362
117153371,868185
117130313,839008
117143872,293401
117120809,647794
117134363,485756
117147917,323718
117124850,06168
117175020,383211
117151953,121173
117128881,342705
117142425,947818
117119349,452932
117132889,441614
117109808,330297
117123343,702549
117136879,074802
117113793,347054
117127324,102875
117104233,758697
117117759,898088
117131286,037479
117108191,07687
117121712,59983
117098613,022791
117112129,92932
117089025,73585
117102538,025949
117116050,316048
117092941,506148
117069828,079816
117083331,137054
117096834,194292
117073716,15153
117087214,592337
117064091,933144
117077585,757521
117054458,481898
117067947,689844
117081436,89779
117058305,005736
117071789,597251
117085274,188767
117062137,680282
117075617,655367
117052476,530452
117065951,889106
117079427,24776
117056281,506415
117069752,248638
117083222,990862
117060072,733086
117036917,758891
117050379,268266
117063840,777641
117040681,187016
117054138,07996
117030973,872905
117044426,149419
117057878,425932
117034709,602446
117048157,262529
117024983,822612
117038426,866265
117015248,809918
117028687,237139
117042125,664361
117055564,091583
117032381,418805
117045815,229597
117022627,940388
116999436,034749
117012860,612679
117026285,190609
117003088,668539
117016508,630038
116993307,491538
117006722,836607
116983517,081675
116996927,810314
117010338,538952
116987128,16759
117000534,279798
116977319,292005
116990720,787782
117004122,283559
116980902,779336
116994299,658695
116971075,438054
116984467,700983
116961238,863911
116974626,510409
116988014,156907
117001401,803405
116978168,349902
116954930,27997
116968308,693606
116981687,107243
116958444,420879
116971818,218085
116985192,015291
116961944,712497
116975313,893272
116988683,074048
116965431,154823
116978795,719168
116955539,183512
116932278,031426
116945633,36291
116958988,694393
116935722,925877
116949073,64093
116962424,355983
116939153,971036
116952500,069658
116929225,06828
116942566,550472
116955908,032663
116932628,414855
116945965,280616
116959302,146377
116936017,912138
116949350,161469
116926061,310799
116939388,943699
116916095,476599
116929418,493068
116942741,509537
116919443,526006
116932761,926057
116946080,326108
116922777,62616
116936091,40978
116949405,193401
116926097,877021
116902785,944211
116916090,494971
116929395,04573
116942699,596489
116919383,047249
116932682,981577
116909361,815906
116922657,133804
116899331,351702
116912622,05317
116925912,754637
116902582,356105
116879247,341142
116892528,809748
116905810,278354
116919091,746961
116895752,115567
116909028,967742
116885684,719918
116898956,955663
116912229,191408
116888880,327153
116902147,946468
116878794,465782
116892057,468666
116905320,47155
116881962,374434
116895220,760887
116908479,14734
116885116,433793
116898370,203816
116875002,973838
116888252,127443
116901501,281048
116878129,334652
116891373,871826
116867997,309
116881237,229743
116894477,150487
116871095,97123
116884331,275543
116860945,479856
116874176,167738
116887406,85562
116864016,443502
116877242,514954
116890468,586405
116867073,557857
116880295,012877
116856895,367898
116870112,206489
116883329,045079
116859924,783669
116836515,905829
116813102,411558
116826305,400856
116839508,390155
116852711,379453
116829293,268752
116842491,64162
116819068,914487
116832262,670925
116808835,327362
116822024,467368
116835213,607375
116848402,747382
116824970,787388
116838155,310964
116814718,73454
116827898,641686
116841078,548831
116817637,355976
116794191,646691
116843983,320988
116820537,611703
116833708,285999
116810257,860296
116823423,918162
116836589,976028
116849756,033895
116826300,991761
116802841,333196
116815998,158201
116829154,983206
116805690,708211
116818842,916785
116868616,22536
116808530,850365
116821678,442508
116834826,034652
116847973,626796
116824500,118939
116837643,094652
116777543,870365
116827298,713217
116803815,9725
116780328,615352
116793457,741773
116806586,868194
116819715,994615
116796224,021037
116772727,431027
116822468,424587
116798971,834578
116812091,728138
116788590,521698
116801705,798827
116778199,975957
116791310,636655
116841042,397354
116780915,474484
116794021,518752
116807127,56302
116820233,607288
116796718,651556
116809820,079406
116786300,407257
116799397,218676
116775872,930096
116788965,125085
116802057,320074
116778528,415062
116791615,993621
116804703,572179
116781170,050737
116794253,012865
116770714,874993
116783793,22069
116796871,566387
116773328,812084
116749781,441351
116799471,654186
116812545,383453
116788998,012719
116802067,125555
116778515,138391
116754958,534796
116768018,414771
116781078,294746
116757517,07472
116770572,338264
116783627,601808
116760061,765352
116773112,412466
116786163,059579
116762592,606693
116775638,637375
116788684,668058
116801730,698741
116778155,629424
116754575,943676
116767612,741498
116780649,539319
116793686,337141
116770102,034962
116783134,216353
116759545,297744
116772572,862705
116785600,427665
116762006,992625
116775029,941168
116788052,88971
116764454,738252
116777473,070364
